input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
there are so many better options for chinese food in las vegas .,negative,127942,best chinese food in the area .,positive,284481,3.3196725845336914
there are so many better options for chinese food in las vegas .,negative,127942,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.0033254623413086
there are so many better options for chinese food in las vegas .,negative,127942,this was possibly the best chinese food i have ever had .,positive,343823,3.0872838497161865
there are so many better options for chinese food in las vegas .,negative,127942,found this authentic vietnamese eatery in the chinatown area of las vegas .,positive,333573,3.0835561752319336
there are so many better options for chinese food in las vegas .,negative,127942,best food in vegas !,positive,308714,3.1952223777770996
let 's begin with the parking situation .,negative,16810,this place is located in a quiet strip mall with plenty of parking .,positive,225517,3.197582483291626
wow ... unbelievably disappointed .,negative,131140,today i was so pleasantly amazingly shocked !,positive,325038,3.1325175762176514
incredibly rude to say the least .,negative,63890,he 's gentle but incredibly thorough .,positive,212776,3.000356435775757
incredibly rude to say the least .,negative,63890,he was extremely polite and engaging .,positive,178898,3.038745641708374
incredibly rude to say the least .,negative,63890,"cute , adorable , charming !",positive,183754,3.445775270462036
incredibly rude to say the least .,negative,63890,awesome service by some kind and considerate people .,positive,381411,3.023019552230835
_num_ ) i am meeting a friend for lunch on campus .,negative,129907,a great place for happy hour or a light lunch with friends .,positive,214584,3.3093886375427246
_num_ ) i am meeting a friend for lunch on campus .,negative,129907,i went for lunch and got seated right away .,positive,181470,3.112776517868042
the cashier was just plain not friendly .,negative,118177,the cashier was nice and not rude .,positive,243885,3.423640489578247
the cashier was just plain not friendly .,negative,118177,cashier was very friendly .,positive,347932,3.550291061401367
"it was cold , all of the meat was cold .",negative,83252,and it was packed with beef .,positive,203131,3.2089269161224365
"it was cold , all of the meat was cold .",negative,83252,it 's a small owned business with fresh meats at the front counter .,positive,334037,3.431035041809082
"it was cold , all of the meat was cold .",negative,83252,"great tortilla , super tender meat , and great flavor .",positive,164739,3.302947759628296
"it was cold , all of the meat was cold .",negative,83252,the deli sandwiches are stacked with high quality meat !,positive,202333,3.1483452320098877
"it was cold , all of the meat was cold .",negative,83252,we enjoy all the different meats we could order .,positive,309076,3.0496039390563965
"it was cold , all of the meat was cold .",negative,83252,the meats are great and plentiful .,positive,346814,3.1084389686584473
"it was cold , all of the meat was cold .",negative,83252,best brunch deal in town - and hands down the best vegan brunch ever .,positive,339064,3.1583502292633057
"it was cold , all of the meat was cold .",negative,83252,this shop has a wide variety selection of meat .,positive,185097,3.4089901447296143
"it was cold , all of the meat was cold .",negative,83252,sometimes its hard to find good food without meat .,positive,337138,3.026963949203491
"it was cold , all of the meat was cold .",negative,83252,perfect amount of meat for the amount of noodles .,positive,307794,3.047605276107788
"it was cold , all of the meat was cold .",negative,83252,huge assortment of meats and cheeses .,positive,383846,3.11462664604187
the food was totally forgettable ; the service was terrible .,negative,128126,but the food was terrific and the service was great .,positive,257763,3.028489828109741
the food was totally forgettable ; the service was terrible .,negative,128126,the food was excellent and the service was great .,positive,233471,3.0608458518981934
two people eating just fried rice with a bill of $ _num_ .,negative,105746,awesome fried rice and a huge selection of authentic asian food .,positive,251766,3.0173425674438477
horrible coffee and very expensive !,negative,148488,extreme bean has a terrific plain coffee .,positive,277527,3.3263909816741943
horrible coffee and very expensive !,negative,148488,"soooooo much good food , great coffee , and all for a decent price .",positive,382560,3.1396725177764893
horrible coffee and very expensive !,negative,148488,great coffee !,positive,167649,3.1035842895507812
horrible coffee and very expensive !,negative,148488,the coffee is decent and the prices are reasonable .,positive,178246,3.6394331455230713
horrible coffee and very expensive !,negative,148488,this place was absolutely delicious and cheap .,positive,180000,3.1083314418792725
horrible coffee and very expensive !,negative,148488,the coffee is always plentiful and the price and quality of food is spectacular .,positive,380226,3.1016643047332764
horrible coffee and very expensive !,negative,148488,the coffee is amazing !,positive,245769,3.2362163066864014
horrible coffee and very expensive !,negative,148488,good coffee for a high price .,positive,336565,3.389434337615967
they really need to get some workers in there that know how to cook .,negative,157947,they all cook up a great meal .,positive,338969,3.0366861820220947
_num_ min lunch .,negative,110705,great selection of sandwiches for breakfast and lunch !,positive,276851,3.013967752456665
_num_ min lunch .,negative,110705,and today was another great luncheon .,positive,205262,3.0899882316589355
_num_ min lunch .,negative,110705,very good $ _num_ lunch .,positive,355152,3.237647771835327
