input,i_sentiment,i_location,reference,r_sentiment,r_location,semantic_similarity
"so to sum up , clean , pretty inexpensive , shitty staff .",negative,57157,"small , clean shop with very nice staff .",positive,227032,3.364534854888916
"so to sum up , clean , pretty inexpensive , shitty staff .",negative,57157,restaurant is clean and staff is friendly enough .,positive,293647,3.1069819927215576
"so to sum up , clean , pretty inexpensive , shitty staff .",negative,57157,"dining area is clean , staff is very friendly .",positive,239345,3.136962652206421
"so to sum up , clean , pretty inexpensive , shitty staff .",negative,57157,"clean , good staff , ok food .",positive,362820,3.2709779739379883
dont .,negative,38067,"clean , clean , and clean !",positive,168879,3.157678365707397
dont .,negative,38067,the all in one smoothie is the most amazing smoothie i have ever had !,positive,251299,3.0206990242004395
dont .,negative,38067,"thank you , thank you , thank you .",positive,260723,3.454970598220825
they were very stale and dry .,negative,115942,very good and fresh .,positive,278860,3.0185582637786865
they were very stale and dry .,negative,115942,you notice right away how clean and fresh this place is .,positive,258596,3.012439489364624
they were very stale and dry .,negative,115942,very fresh very good.,positive,236903,3.193091869354248
"however , the food was not good .",negative,72130,"food is okay , not the highest quality but still good .",positive,352614,3.017547845840454
we waited _num_ minutes to get our drinks .,negative,140541,we were seated right away and had our drink orders right away .,positive,304334,3.3092916011810303
also not one time did she refill my drink ... not one time .,negative,40899,keep this in mind when you need a refill on drinks .,positive,333453,3.199939250946045
also not one time did she refill my drink ... not one time .,negative,40899,"our waitress was friendly , attentive and quick to refill drinks .",positive,160468,3.2675397396087646
i ordered the teriyaki chicken with macaroni salad .,negative,54113,the greek salad with chicken is the best salad i 've ever had .,positive,293666,3.2503764629364014
i ordered the teriyaki chicken with macaroni salad .,negative,54113,their chicken entree with pasta is amazing as well .,positive,170032,3.0432674884796143
i would not recommend this company .,negative,20933,i ca n't recommend this place enough !,positive,252855,3.233891248703003
i would not recommend this company .,negative,20933,would def recommend !,positive,363858,3.0994110107421875
i would not recommend this company .,negative,20933,i strongly recommend this company .,positive,223646,3.015559434890747
i prefer to avoid the place .,negative,132248,i prefer this location over any other !,positive,232192,3.450206995010376
the first time i visited the store the staff were friendly and helpful .,negative,77050,overall had a great time here and the staff is very friendly !,positive,304642,3.192523002624512
the first time i visited the store the staff were friendly and helpful .,negative,77050,the staff is friendly and accommodating .,positive,240712,3.504066228866577
the first time i visited the store the staff were friendly and helpful .,negative,77050,everyone in the office was friendly and knowledgeable .,positive,277226,3.206810712814331
the first time i visited the store the staff were friendly and helpful .,negative,77050,all were very friendly and helpful .,positive,201851,3.215512752532959
the first time i visited the store the staff were friendly and helpful .,negative,77050,staff is very friendly and the food was great .,positive,200449,3.16829514503479
the first time i visited the store the staff were friendly and helpful .,negative,77050,"staff was informal and relaxed but professional , friendly and helpful .",positive,170407,3.625725030899048
the first time i visited the store the staff were friendly and helpful .,negative,77050,the atmosphere was fun and friendly .,positive,234327,3.006052255630493
the first time i visited the store the staff were friendly and helpful .,negative,77050,the brothers staff is friendly helpful and thoughtful .,positive,289491,3.3415157794952397
the first time i visited the store the staff were friendly and helpful .,negative,77050,"the two employees were kind , great , knowledgeable , and really nice .",positive,165142,3.0433027744293213
the first time i visited the store the staff were friendly and helpful .,negative,77050,not only that they are very friendly and nice here and patient .,positive,306194,3.0169527530670166
the first time i visited the store the staff were friendly and helpful .,negative,77050,staff have always been very helpful and warm .,positive,205742,3.463629484176636
the first time i visited the store the staff were friendly and helpful .,negative,77050,the staff was really friendly and helpful !,positive,277584,3.710967779159546
the first time i visited the store the staff were friendly and helpful .,negative,77050,no but actually they are really friendly and helpful .,positive,252911,3.067458152770996
the first time i visited the store the staff were friendly and helpful .,negative,77050,service was very friendly and accommodating .,positive,359118,3.002134323120117
the first time i visited the store the staff were friendly and helpful .,negative,77050,the people working there are very friendly and knowledgeable .,positive,311920,3.511481046676636
the first time i visited the store the staff were friendly and helpful .,negative,77050,the staff who work here are wonderful .,positive,268649,3.0043179988861084
the first time i visited the store the staff were friendly and helpful .,negative,77050,the service when we visited was very attentive .,positive,300180,3.0332884788513184
the first time i visited the store the staff were friendly and helpful .,negative,77050,"they are very friendly , eager to help .",positive,359546,3.1381173133850098
the first time i visited the store the staff were friendly and helpful .,negative,77050,the staff has always been pleasant and helpful when i have talked to them .,positive,272531,3.553863763809204
the first time i visited the store the staff were friendly and helpful .,negative,77050,"they are prompt , courteous , and helpful .",positive,309658,3.022970199584961
the first time i visited the store the staff were friendly and helpful .,negative,77050,the staff was extremely friendly and very quick .,positive,196077,3.2973358631134038
the first time i visited the store the staff were friendly and helpful .,negative,77050,they were really helpful and made us feel as valuable customer !,positive,299532,3.028284311294556
the first time i visited the store the staff were friendly and helpful .,negative,77050,the folks there were so kind and helpful .,positive,182711,3.5434248447418213
the first time i visited the store the staff were friendly and helpful .,negative,77050,"the office was very clean and the staff professional , helpful , and nice .",positive,175315,3.0370540618896484
the first time i visited the store the staff were friendly and helpful .,negative,77050,emily at the shop was amazingly kind and helpful .,positive,295829,3.609124660491944
the first time i visited the store the staff were friendly and helpful .,negative,77050,everyone is extremely helpful and friendly !,positive,179783,3.1206166744232178
the first time i visited the store the staff were friendly and helpful .,negative,77050,their staff is friendly and attentive .,positive,314289,3.36798095703125
